customerID,ISIN,net_units,currently_held
01FD968E394FE484E2A1,GRS393503008,0.0,False
0200830AFAB5CA4E8DBA,GRS003003035,0.0,False
0202ADDF5875DB8180C7,GRF000037009,412.661,True
020304037E6666E78131,GRF000022001,626.59,True
020304037E6666E78131,GRF000024007,517.92,True
0203622547FA6B4235DD,GRS320313000,300.0,True
0203EEA665B7551B200C,GRF000024007,8620.068000000001,True
0203EEA665B7551B200C,GRF000031002,5501.417,True
0204961972F6311C6E1A,GRS124153008,39.0,True
020A1236C9D1DB01A20B,GRS518003009,2000.0,True
020ACD71778D76085CA3,GRF000037009,0.0,False
021093F6EAD92A027F65,GRF000038007,25177.32,True
021162AE0E924D78E12C,GRS015003007,8.0,True
02155A318A1395F51A73,GRS003003035,0.0,False
0215E336F826781CD7C4,GRS260333000,97.0,True
021686AB5F2CA2C0884A,GRF000023009,3580.586,True
021B3964569EF416B5FC,GRF000037009,50.656,True
0224BE6B1B896C06F39A,GRS495003006,50.0,True
0229139B93CD9C693192,GRS373173004,10.0,True
022BFC902A3B674C51DB,GRF000023009,318.25199999999995,True
022BFC902A3B674C51DB,GRF000037009,2100.154,True
0232E38EACFF43DB2F1D,GRS015003007,20.0,True
0232E38EACFF43DB2F1D,GRS403003007,45.0,True
0234046FA003529A33EA,GRF000037009,73.0,True
0234046FA003529A33EA,GRF000038007,1321.0,True
02360C18413E004DEE90,BE0974303357,50.0,True
02360C18413E004DEE90,GRS045003001,66.0,True
02360C18413E004DEE90,GRS135003002,72.0,True
02360C18413E004DEE90,GRS393503008,63.0,True
023668E02ADEE3273EA0,GRS003003035,2.0,True
023668E02ADEE3273EA0,GRS260333000,108.0,True
02372BD55D771496F1FD,GRS314003005,20000.0,True
02372BD55D771496F1FD,GRS323003012,350.0,True
023C0383F68A6F335F5F,GRS373173004,20.0,True
024272FEE1F1D3366653,GRF000038007,540.982,True
02483979C8BBEF679B0E,GRS434003000,406.0,True
02497F91E2C3834E07E6,GRF000037009,-2.220446049250313e-14,False
0253B28CB6BE99787ACE,GRS003003035,2005.0,True
0253B28CB6BE99787ACE,GRS142003003,390.0,True
025EDFEC56FE84A4146A,GRS145003000,10.0,True
025EDFEC56FE84A4146A,GRS147233001,250.0,True
025EDFEC56FE84A4146A,GRS260333000,315.0,True
025EDFEC56FE84A4146A,GRS393503008,220.0,True
025EDFEC56FE84A4146A,GRS406003004,250.0,True
025EDFEC56FE84A4146A,GRS495003006,50.0,True
025EDFEC56FE84A4146A,GRS496003005,100.0,True
025EF5D04BB74FD3C9FC,GRS260333000,1203.0,True
025FF3FA9249931D5B75,GRS015003007,7000.0,True
025FF3FA9249931D5B75,GRS204003008,500.0,True
025FF3FA9249931D5B75,GRS281003004,4000.0,True
025FF3FA9249931D5B75,GRS282183003,500.0,True
025FF3FA9249931D5B75,GRS393503008,2400.0,True
025FF3FA9249931D5B75,GRS395363005,3000.0,True
025FF3FA9249931D5B75,GRS419003009,500.0,True
025FF3FA9249931D5B75,GRS426003000,1300.0,True
0261B33216E6773C1701,GRS065003014,0.0,False
0261B33216E6773C1701,GRS204003008,0.0,False
0261B33216E6773C1701,GRS294003009,0.0,False
02665C16BE4097B2FA33,GRS003003035,20.0,True
02665C16BE4097B2FA33,GRS323003012,729.0,True
02665C16BE4097B2FA33,GRS395363005,1000.0,True
02671A8F50FD4C804198,GRS015003007,4700.0,True
02671A8F50FD4C804198,GRS191213008,1281.0,True
02671A8F50FD4C804198,GRS281003004,4000.0,True
02671A8F50FD4C804198,GRS434003000,85.0,True
02671A8F50FD4C804198,GRS472003011,2000.0,True
0268B3A1077A424A74AB,GRF000038007,119.047,True
026A587A1FEC2913C8BC,GRS314003005,74.0,True
026A587A1FEC2913C8BC,GRS323003012,10.0,True
026A587A1FEC2913C8BC,GRS434003000,220.0,True
026B54AC777C90F49280,GRS015003007,19.0,True
026C2093D84D21AC2788,GRS298343005,0.0,False
026C2285EE1F61A392A7,GRS399163005,50.0,True
02714E6E4EFB892AEFAD,GRF000023009,7.105427357601002e-14,True
0275FD7804B3F7026543,GRF000037009,15.477,True
0275FD7804B3F7026543,GRS359353000,10.0,True
027B85D54C1AC1D324B3,GRS003003035,600.0,True
027B85D54C1AC1D324B3,GRS004013009,325.0,True
027BECAF6EC64641830D,GRF000032000,1704.041,True
027CAF6D65B859443048,GRS003003035,1.0,True
027CC24341EC8A2F8E35,GRS015003007,5.0,True
027CC24341EC8A2F8E35,GRS316003003,238.0,True
027CC24341EC8A2F8E35,GRS375183001,30.0,True
027CC24341EC8A2F8E35,GRS385113006,20.0,True
027CC24341EC8A2F8E35,GRS399163005,50.0,True
027CC24341EC8A2F8E35,GRS403003007,65.0,True
027CC24341EC8A2F8E35,GRS434003000,25.0,True
027CC24341EC8A2F8E35,GRS518003009,75.0,True
0286E20CB886B79039F6,GRS434003000,1100.0,True
0287395581EBD4ABC8B2,GRS003003035,100.0,True
0287395581EBD4ABC8B2,GRS323003012,100.0,True
0287A6124A91D9937968,GRS434003000,110.0,True
0287A6124A91D9937968,GRS472003011,98.0,True
0287A6124A91D9937968,GRS473003002,50.0,True
028875658DC0F8CE31F7,GRS323003012,1500.0,True
0288B1F618F55B5E9D94,GRS260333000,690.0,True
02907645397ABAFE3DAB,GRS314003005,27.0,True
02907645397ABAFE3DAB,GRS316003003,250.0,True
02973AB686C6DD5F2806,GRS298343005,220.0,True
02983F7D65C5CFB4ABB4,GRF000022001,0.0,False
029A6337E30C56B68E82,GRS003003035,4.0,True
029A6337E30C56B68E82,GRS403003007,17.0,True
02A0C4C1BBE0BF2CA7D8,GRS003003035,10.0,True
02A120209E7B52D8E696,GRS003003035,500.0,True
02A120209E7B52D8E696,GRS014003032,31.25,True
02A120209E7B52D8E696,GRS015003007,500.0,True
02A120209E7B52D8E696,GRS323003012,1000.0,True
02A478F9D57B500A6ED8,GRS239003007,0.0,False
02A478F9D57B500A6ED8,GRS245213004,0.0,False
02A478F9D57B500A6ED8,GRS393503008,0.0,False
02A478F9D57B500A6ED8,GRS395363005,0.0,False
02A478F9D57B500A6ED8,GRS419003009,0.0,False
02A8B404E86BACA0B56E,GRS087003000,1363.0,True
02AC4A92C27D4FCECE7D,GRS003003035,123.0,True
02B138698725724A94A6,GRS003003035,7000.0,True
02B68D7B99191236EE23,GRS003003035,1000.0,True
02B68D7B99191236EE23,GRS260333000,200.0,True
02BC097E9B3E186672AF,GRS003003035,3333.0,True
02BC661FB1DE5007782A,GRS004013009,0.0,False
02BC661FB1DE5007782A,GRS260333000,0.0,False
02BC661FB1DE5007782A,GRS298343005,0.0,False
02BC661FB1DE5007782A,GRS359353000,0.0,False
02BCB2801120B8E7A1D1,GRS003003035,7800.0,True
02BCB2801120B8E7A1D1,GRS014003032,81.25,True
02C664208548CB995E73,GRS298343005,49.0,True
02C950BC750190868A7E,GRF000022001,380.0,True
02CCE104F7D27D047309,GRF000031002,91.755,True
02CCE104F7D27D047309,GRF000037009,216.149,True
02CCE104F7D27D047309,GRF000038007,700.442,True
02CD15F0D65D6C1AA729,GRF000037009,264.117,True
02D0B8B4D38682D03F75,100974271034,71.0,True
02D0B8B4D38682D03F75,GRS403003007,78.0,True
02D28269E12255DE53C4,GRS003003035,667.0,True
02D3FF6D68A9A5D7EE52,GRS003003035,100.0,True
02DC788DBB8A9328E803,GRS015003007,850.0,True
02DF6316A92C55491047,GRS003003035,0.0,False
02DF6316A92C55491047,GRS014003032,0.0,False
02DF6316A92C55491047,GRS314003005,60000.0,True
02DF6316A92C55491047,GRS434003000,0.0,False
02DF6316A92C55491047,GRS470003013,0.0,False
02E2374D2E2D32EF5ACA,GRS003003035,20.0,True
02E6E14F21428859E953,GRS015003007,5.0,True
02E6E14F21428859E953,GRS191213008,120.0,True
02E72D671F63AF7EAA45,GRS265003004,120.0,True
02EB53F7F6B68498335C,GRF000031002,65.733,True
02EB53F7F6B68498335C,GRF000037009,71.267,True
02EF275F3448E8158A3D,GRF000037009,250.125,True
02EF960B50D1A80B3DA5,GRS323003012,500.0,True
02F2E3A05A59FDFD095B,GRF000038007,0.0,False
02F2F060E6FB50B02B8A,GRS222213001,4000.0,True
02F2F060E6FB50B02B8A,GRS329503007,2016.0,True
02F2F060E6FB50B02B8A,GRS346003007,1500.0,True
02F2F060E6FB50B02B8A,GRS368313003,2000.0,True
02F2F060E6FB50B02B8A,GRS375183001,1900.0,True
02F7FFB4185EDF187D37,GRF000023009,2280.467,True
02F7FFB4185EDF187D37,GRF000037009,11134.927,True
02F7FFB4185EDF187D37,GRF000038007,27540.622,True
02F7FFB4185EDF187D37,GRF000045002,622.188,True
02FC917BEA36954EF2F0,GRS106003007,2000.0,True
02FC917BEA36954EF2F0,GRS329503007,1800.0,True
02FC917BEA36954EF2F0,GRS484003009,2015.0,True
02FE6DA2A6412E178FF3,GRS314003005,24.0,True
02FE6DA2A6412E178FF3,GRS403003007,38.0,True
02FE70BF6BA98D06D264,GRF000037009,562.298,True
02FF4B47D3395070A407,GRC813119AD1,5.0,True
03045FEB8B7D5B3C2936,GRS298343005,0.0,False
03045FEB8B7D5B3C2936,GRS403003007,0.0,False
0304F23618369385AA81,GRS003003035,400.0,True
030A6FE8F17E5FF128DE,GRF000037009,0.0,False
030A6FE8F17E5FF128DE,GRS003003035,0.0,False
030A6FE8F17E5FF128DE,GRS014003032,0.0,False
030A6FE8F17E5FF128DE,GRS015003007,0.0,False
030A6FE8F17E5FF128DE,GRS087003000,0.0,False
030A6FE8F17E5FF128DE,GRS135003002,0.0,False
030A6FE8F17E5FF128DE,GRS191213008,0.0,False
030A6FE8F17E5FF128DE,GRS246073001,0.0,False
030A6FE8F17E5FF128DE,GRS296273006,0.0,False
030A6FE8F17E5FF128DE,GRS345503007,0.0,False
030A6FE8F17E5FF128DE,GRS359353000,0.0,False
030A6FE8F17E5FF128DE,GRS379233000,0.0,False
030A6FE8F17E5FF128DE,GRS384003000,0.0,False
030A6FE8F17E5FF128DE,GRS387503006,0.0,False
030A6FE8F17E5FF128DE,GRS395363005,0.0,False
030A6FE8F17E5FF128DE,GRS397003005,0.0,False
030A6FE8F17E5FF128DE,GRS399163005,0.0,False
030A96D63DD772E043F5,GRF000037009,0.0,False
030A96D63DD772E043F5,GRS260333000,0.0,False
030A96D63DD772E043F5,GRS298343005,0.0,False
030A96D63DD772E043F5,GRS419003009,0.0,False
0313D6AB9DC22302DD95,GRS434003000,271.0,True
0317374B8AB3AA7AB221,LU0147414022,2.03,True
03173B08AF0AAAD0CE3A,GRS260333000,66.0,True
031C3228F001A79C1158,GRS426003000,300.0,True
0320F96BB44AA148A336,GRF000093002,456.24,True
0322072D6631E945F829,GRS003003035,0.0,False
0323CC3672ED7C0ED760,GRS387503006,10.0,True
032427B19AEA2297958F,GRS003003035,0.0,False
032427B19AEA2297958F,GRS015003007,1000.0,True
032427B19AEA2297958F,GRS191213008,0.0,False
032427B19AEA2297958F,GRS323003012,3000.0,True
032427B19AEA2297958F,GRS419003009,365.0,True
032427B19AEA2297958F,GRS434003000,2000.0,True
032427B19AEA2297958F,GRS518003009,0.0,False
0325CE0151E3C8B00FCA,GRS191213008,4000.0,True
03279A99889ACD048BC8,GRS323003012,20.0,True
032D8F2BF63222B799DD,GRF000031002,0.0,False
032FFB23502476EB3902,GRS260333000,8.0,True
032FFB23502476EB3902,GRS298343005,40.0,True
03318E6BAF1BB49B9AE1,GRF000038007,-3.694822225952521e-13,False
033247E466BB22E50ED2,GRS372003004,9000.0,True
03352C516D7953917047,100974271034,87.0,True
03352C516D7953917047,GRS096003009,100.0,True
03352C516D7953917047,GRS395363005,350.0,True
033D99D10128883DF871,GRF000025004,0.0,False
033F35001D51AEF10E33,100974271034,495.0,True
033F35001D51AEF10E33,GRS001003037,0.0333333333333333,True
033F35001D51AEF10E33,GRS096003009,570.0,True
033F35001D51AEF10E33,GRS393503008,252.0,True
0344DED45909674804A2,GRS014003032,210.3125,True
0345D98E9C19B46BABD3,GRS419003009,183.0,True
0346DFEC02130D789090,GRC1451184D4,42.0,True
0346DFEC02130D789090,GRC813119AD1,2.0,True
0346DFEC02130D789090,GRC8161185B1,2.0,True
034C45CC4BC4BBC60188,GRS003003035,1.0,True
034D00709241D960D54F,GRS106003007,250.0,True
0361B7CFD253DD29952B,GRS003003035,1.0,True
0361B7CFD253DD29952B,GRS004013009,140.0,True
0361B7CFD253DD29952B,GRS015003007,14.0,True
0361B7CFD253DD29952B,GRS316003003,318.0,True
0361B7CFD253DD29952B,GRS495003006,63.0,True
0368229A83B4D35B3CDE,GRS296273006,0.0,False
036C8C9644231617976F,GRS260333000,200.0,True
036C8C9644231617976F,GRS323003012,0.0,False
036F74E46D4851EE3AA0,GRS323003012,100.0,True
0370A772C7431EBA6C9B,GRS001003037,166.6666666666667,True
0370A772C7431EBA6C9B,GRS004013009,700.0,True
0370A772C7431EBA6C9B,GRS014003032,0.0,False
0370A772C7431EBA6C9B,GRS265003004,2000.0,True
0370A772C7431EBA6C9B,GRS265061002,0.0,False
0370A772C7431EBA6C9B,GRS298343005,1500.0,True
0370A772C7431EBA6C9B,GRS314003005,0.0,False
0370A772C7431EBA6C9B,GRS323003012,0.0,False
0370A772C7431EBA6C9B,GRS395363005,1500.0,True
03755891BED2E11374B1,GRS003003035,0.0,False
0376E41A18A73239DF43,GRF000038007,996.168,True
0379E9FA641BD58FBAC6,GRK014011008,0.0,False
0379E9FA641BD58FBAC6,GRS003003035,0.0,False
0379E9FA641BD58FBAC6,GRS004013009,0.0,False
0379E9FA641BD58FBAC6,GRS014003032,0.0,False
0379E9FA641BD58FBAC6,GRS015003007,0.0,False
0379E9FA641BD58FBAC6,GRS070003009,0.0,False
0379E9FA641BD58FBAC6,GRS145003000,0.0,False
0379E9FA641BD58FBAC6,GRS191213008,0.0,False
0379E9FA641BD58FBAC6,GRS277023008,0.0,False
0379E9FA641BD58FBAC6,GRS281101006,0.0,False
